Order Date,Order ID,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Sales_Normalized
2015-02-12,CA-2015-132864,2015-07-12,Standard Class,KN-16390,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,0.006814178822420936
2015-02-12,CA-2015-154095,2015-07-12,Standard Class,ON-18715,Corporate,United States,Clinton,Maryland,20735.0,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,15.66,0.0008631156027460151
2015-02-12,US-2015-117744,2015-06-12,Standard Class,MD-17860,Corporate,United States,Corpus Christi,Texas,78415.0,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,0.002251735117227488
2015-02-12,CA-2015-101147,2015-04-12,First Class,MC-17575,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,2.394,0.00010503220854390729
2015-02-12,US-2015-117744,2015-06-12,Standard Class,MD-17860,Corporate,United States,Corpus Christi,Texas,78415.0,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,16.464,0.000909060050879476
2015-02-12,CA-2015-154095,2015-07-12,Standard Class,ON-18715,Corporate,United States,Clinton,Maryland,20735.0,East,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",239.84,0.013673844934287438
2015-02-12,CA-2015-112158,2015-04-12,First Class,DP-13165,Consumer,United States,New York City,New York,10035.0,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,0.0068233219961788385
2015-02-12,US-2015-117744,2015-06-12,Standard Class,MD-17860,Corporate,United States,Corpus Christi,Texas,78415.0,Central,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,0.0033032000993862987
2015-02-12,CA-2015-154095,2015-07-12,Standard Class,ON-18715,Corporate,United States,Clinton,Maryland,20735.0,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,146.82,0.008358232290786756
2015-02-12,CA-2015-154095,2015-07-12,Standard Class,ON-18715,Corporate,United States,Clinton,Maryland,20735.0,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",60.72,0.0034380619123153635
2015-02-12,CA-2015-103807,2015-09-12,Standard Class,EM-13825,Corporate,United States,Sandy Springs,Georgia,30328.0,South,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95,0.0003082392453132949
2015-02-12,CA-2015-112158,2015-04-12,First Class,DP-13165,Consumer,United States,New York City,New York,10035.0,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,883.92,0.050479690896724765
2015-02-12,CA-2015-112158,2015-04-12,First Class,DP-13165,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",46.72,0.002638034208498877
2015-02-12,CA-2015-103807,2015-09-12,Standard Class,EM-13825,Corporate,United States,Sandy Springs,Georgia,30328.0,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24,0.0008391147716315205
2015-03-01,CA-2015-103800,2015-07-01,Standard Class,DP-13000,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448,0.0009081457335036859
2015-03-02,CA-2015-111059,2015-06-02,Second Class,TB-21400,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,83.84,0.004759250520332304
2015-03-02,CA-2015-111059,2015-06-02,Second Class,TB-21400,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,13.272,0.0007266537344093173
2015-03-03,US-2015-127978,2015-08-03,Standard Class,JS-15595,Corporate,United States,Columbus,Ohio,43229.0,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,0.017251683115426738
2015-03-03,US-2015-127978,2015-08-03,Standard Class,JS-15595,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672,0.002521001584397722
2015-03-03,CA-2015-155852,2015-07-03,Second Class,AJ-10945,Consumer,United States,Wilmington,North Carolina,28403.0,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,0.0010800374001522567
2015-03-03,US-2015-127978,2015-08-03,Standard Class,JS-15595,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15.12,0.0008322573913130935
2015-03-03,CA-2015-127964,2015-08-03,Standard Class,AP-10720,Home Office,United States,New York City,New York,10035.0,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,0.0014151347183793907
2015-03-03,CA-2015-105648,2015-07-03,Standard Class,EJ-14155,Consumer,United States,San Diego,California,92037.0,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.352,0.035761009781252996
2015-03-03,CA-2015-127964,2015-08-03,Standard Class,AP-10720,Home Office,United States,New York City,New York,10035.0,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,125.76,0.007154762044902812
2015-03-03,CA-2015-127964,2015-08-03,Standard Class,AP-10720,Home Office,United States,New York City,New York,10035.0,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,9.99,0.0005391043827003381
2015-03-03,CA-2015-130421,2015-07-03,Standard Class,SC-20020,Consumer,United States,Houston,Texas,77095.0,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.772,0.01006983441826614
2015-03-05,CA-2015-135755,2015-10-05,Standard Class,NC-18415,Consumer,United States,Yonkers,New York,10701.0,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,0.0022640784018006566
2015-03-05,CA-2015-130274,2015-05-05,First Class,JS-15940,Home Office,United States,Appleton,Wisconsin,54915.0,Central,OFF-LA-10002195,Office Supplies,Labels,Avery 481,21.56,0.0012002701350686772
2015-03-05,CA-2015-135755,2015-10-05,Standard Class,NC-18415,Consumer,United States,Yonkers,New York,10701.0,East,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.896,0.0005908776041044622
2015-03-06,CA-2015-141299,2015-07-06,Second Class,RB-19795,Home Office,United States,Midland,Michigan,48640.0,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,0.0008414005650709961
2015-03-06,CA-2015-135657,2015-07-06,Second Class,SC-20725,Consumer,United States,Seattle,Washington,98115.0,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,515.88,0.029448105460109075
2015-03-08,CA-2015-133690,2015-05-08,First Class,BS-11755,Consumer,United States,Denver,Colorado,80219.0,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,0.00011680404475720703
2015-03-08,CA-2015-128986,2015-05-08,Second Class,GH-14410,Home Office,United States,Glendale,Arizona,85301.0,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,93.024,0.005284068694035918
2015-03-08,CA-2015-125612,2015-08-08,Standard Class,BK-11260,Consumer,United States,New York City,New York,10035.0,East,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,102.3,0.005814144192650327
2015-03-08,CA-2015-125612,2015-08-08,Standard Class,BK-11260,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,39.96,0.002251735117227488
2015-03-08,CA-2015-125612,2015-08-08,Standard Class,BK-11260,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,21.36,0.0011888411678712988
2015-03-08,CA-2015-133690,2015-05-08,First Class,BS-11755,Consumer,United States,Denver,Colorado,80219.0,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,0.01246866034332389
2015-03-09,US-2015-120236,2015-04-09,First Class,MR-17545,Home Office,United States,Houston,Texas,77095.0,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,7.68,0.0004070998115706178
2015-03-09,CA-2015-125171,2015-03-09,Same Day,AG-10390,Consumer,United States,New York City,New York,10009.0,East,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,0.0007911131094025313
2015-03-10,US-2015-155817,2015-09-10,Standard Class,SL-20155,Home Office,United States,Durham,North Carolina,27707.0,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,0.003486520733232248
2015-03-10,CA-2015-153976,2015-08-10,Second Class,BP-11290,Consumer,United States,Evanston,Illinois,60201.0,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",258.279,0.014727538565049738
2015-03-10,US-2015-155817,2015-09-10,Standard Class,SL-20155,Home Office,United States,Durham,North Carolina,27707.0,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,6.192,0.0003220682956221227
2015-03-10,CA-2015-108903,2015-03-10,Same Day,DO-13435,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984,0.0031674239690814435
2015-03-10,CA-2015-108903,2015-03-10,Same Day,DO-13435,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,142.488,0.00811068086129154
2015-03-10,CA-2015-157882,2015-08-10,Second Class,AR-10405,Corporate,United States,Los Angeles,California,90036.0,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,0.0069600124438594846
2015-03-10,CA-2015-157882,2015-08-10,Second Class,AR-10405,Corporate,United States,Los Angeles,California,90036.0,West,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,143.432,0.008164625586463164
2015-03-10,CA-2015-108903,2015-03-10,Same Day,DO-13435,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,14.48,0.0007956846962814827
2015-03-10,CA-2015-120775,2015-07-10,Standard Class,RD-19930,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,15.072,0.0008295144391857226
2015-03-10,CA-2015-120775,2015-07-10,Standard Class,RD-19930,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,7.040243793585081e-05
2015-03-10,CA-2015-120775,2015-07-10,Standard Class,RD-19930,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.344,0.00021646463871834648
2015-03-10,CA-2015-120775,2015-07-10,Standard Class,RD-19930,Consumer,United States,Dallas,Texas,75217.0,Central,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776,0.0017840617795107647
2015-03-10,CA-2015-120775,2015-07-10,Standard Class,RD-19930,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.928,0.0002498372229346913
2015-03-11,CA-2015-153619,2015-03-11,Same Day,TC-21535,Home Office,United States,Los Angeles,California,90049.0,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,0.0003522407690232016
2015-03-11,US-2015-124625,2015-07-11,Standard Class,SP-20650,Corporate,United States,Omaha,Nebraska,68104.0,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,0.005109548364931951
2015-03-11,CA-2015-119529,2015-05-11,Second Class,DM-13345,Corporate,United States,Orange,New Jersey,7050.0,East,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5.76,0.0002973817264757854
2015-03-11,CA-2015-165764,2015-07-11,Standard Class,SH-20395,Consumer,United States,Jacksonville,North Carolina,28540.0,South,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,410.352,0.02341772520808435
2015-03-11,CA-2015-165764,2015-07-11,Standard Class,SH-20395,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,0.000785455770639829
2015-03-11,CA-2015-165764,2015-07-11,Standard Class,SH-20395,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,25.984,0.001453078889474687
2015-03-11,CA-2015-165764,2015-07-11,Standard Class,SH-20395,Consumer,United States,Jacksonville,North Carolina,28540.0,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,945.036,0.05397215469289965
2015-03-11,CA-2015-146731,2015-08-11,Standard Class,AT-10735,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.856,0.008188854996921608
2015-03-11,CA-2015-121573,2015-07-11,Standard Class,SG-20605,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.96,0.044767493091475055
2015-03-11,CA-2015-121573,2015-07-11,Standard Class,SG-20605,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,48.896,0.0027623813716063537
2015-03-11,CA-2015-121573,2015-07-11,Standard Class,SG-20605,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",7.856,0.00041715730270431076
2015-03-11,CA-2015-155593,2015-08-11,Standard Class,RP-19390,Consumer,United States,Fairfield,Connecticut,6824.0,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,11.64,0.0006333933620787097
2015-03-11,CA-2015-137589,2015-08-11,Standard Class,MS-17770,Consumer,United States,Lancaster,Pennsylvania,17602.0,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.344,0.016331308387021858
2015-03-11,CA-2015-146731,2015-08-11,Standard Class,AT-10735,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",3.488,0.000167548659113567
2015-03-12,CA-2015-164861,2015-06-12,Second Class,MC-17635,Corporate,United States,Saint Louis,Missouri,63116.0,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,25.92,0.001449421619971526
2015-03-12,CA-2015-122749,2015-09-12,Standard Class,NG-18430,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,479.96,0.027395462951459917
2015-04-01,CA-2015-112326,2015-08-01,Standard Class,PO-19195,Home Office,United States,Naperville,Illinois,60540.0,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,3.54,0.0001705201905848854
2015-04-01,CA-2015-112326,2015-08-01,Standard Class,PO-19195,Home Office,United States,Naperville,Illinois,60540.0,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736,0.015553681458912234
2015-04-01,CA-2015-112326,2015-08-01,Standard Class,PO-19195,Home Office,United States,Naperville,Illinois,60540.0,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,0.0006416222184608221
2015-04-02,CA-2015-107181,2015-08-02,Standard Class,DB-13270,Home Office,United States,San Diego,California,92024.0,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,82.896,0.004705305795160678
2015-04-02,CA-2015-107181,2015-08-02,Standard Class,DB-13270,Home Office,United States,San Diego,California,92024.0,West,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",34.24,0.0019248666553824665
2015-04-02,CA-2015-104808,2015-08-02,Second Class,MH-17440,Corporate,United States,Escondido,California,92025.0,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,0.0009538616022931995
2015-04-03,CA-2015-117016,2015-09-03,Standard Class,SC-20095,Consumer,United States,Margate,Florida,33063.0,South,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",15.552,0.0008569439604594307
2015-04-03,CA-2015-116239,2015-04-03,Same Day,CL-12565,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,0.020248929762939218
2015-04-04,CA-2015-149538,2015-08-04,Standard Class,KB-16585,Corporate,United States,Lafayette,Louisiana,70506.0,South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,0.005681568173160739
2015-04-04,CA-2015-133228,2015-09-04,Standard Class,MS-17710,Consumer,United States,Detroit,Michigan,48205.0,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,0.0002808097240395867
2015-04-04,US-2015-128685,2015-05-04,First Class,MZ-17515,Corporate,United States,Los Angeles,California,90008.0,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184,0.00037875597292111947
2015-04-04,CA-2015-149538,2015-08-04,Standard Class,KB-16585,Corporate,United States,Lafayette,Louisiana,70506.0,South,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,19.44,0.0010791230827764664
2015-04-04,CA-2015-105172,2015-09-04,Standard Class,PK-18910,Home Office,United States,San Francisco,California,94109.0,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.9,0.0010482648713435448
2015-04-04,CA-2015-133228,2015-09-04,Standard Class,MS-17710,Consumer,United States,Detroit,Michigan,48205.0,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,0.004503241655111028
